SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL,PostEra
Cc1c(N)cncc1NC(=O)Cc1cccc(C#N)c1,TRY-UNI-714a760b-19,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,266.30400000000003,2.0251,2,4,91.79999999999998,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)Cc1ccccc1,TRY-UNI-714a760b-2,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,241.294,2.153420000000001,2,3,68.00999999999999,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)C(C)c1cccc(C#N)c1,TRY-UNI-714a760b-21,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,280.33099999999996,2.586100000000001,2,4,91.79999999999998,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)Cc1cccc(Cl)c1,TRY-UNI-714a760b-3,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,275.73900000000003,2.806820000000001,2,3,68.00999999999999,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)NC1CCCCC1,TRY-UNI-714a760b-7,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,248.33,2.4264200000000002,3,3,80.03999999999998,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)Nc1ccccc1,TRY-UNI-714a760b-8,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,242.282,2.616220000000001,3,3,80.03999999999998,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)Nc1cccc(Cl)c1,TRY-UNI-714a760b-9,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,276.72700000000003,3.2696200000000006,3,3,80.03999999999998,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
CNC(=O)c1ccc(CS(=O)(=O)NCC(F)(F)c2ccc(F)cc2F)cc1,VIJ-CYC-1a381570-3,"Vijay Shahani, Cyclica Inc.","We wanted to be informed by the set of fragments, but not fully reliant on matching fragments exactly, to drive our compound exploration. To enable this, we used Cyclica’s Ligand Design™  (LD), a flexible machine learning for identifying molecules that best satisfy a defined objective function. Briefly, LD traverses a chemical space iteratively by repeatedly deriving new molecules (children) from previous selections (parents) and then filtering them with respect to one or more objective functions. This optimization process proceeds until convergence, when no better molecules can be found. Ligand Design has multiple options for traversing chemical space, including fixed library screening (10^6 molecules evaluated), rule-based semi-generative approaches (~10^10 molecules represented), and fully generative options (~10^120 molecule possibilities). Importantly, for this design challenge, we used the semi-generative option for LD (that was developed with support from our Partners at Enamine), which efficiently traverses the Enamine REAL Space of molecules to identify promising molecules with high synthetic accessibility. 

For this design challenge, we applied two major selective pressures (objective functions). The first optimizes for compatibility with the 3CLpro binding site using Cyclica’s MatchMaker Deep Learning proteome-screening engine (white paper here: https://tinyurl.com/wx3yg64). MatchMaker has been found to be far more accurate than molecular docking, and is also several orders of magnitude more computationally efficient. The second is a ligand-based model consisting of all active fragments coming from the XChem screen. This model was created using our POEM technology (https://arxiv.org/abs/2002.04555), a parameter-free supervised learning algorithm that utilizes multiple fingerprints simultaneously for improved predictive performance. Incorporation of this POEM model pressures LD to evolve molecules which resemble the fragment set (and prioritizes the molecules with higher occupancy in the crystal structures). Additional filters ensure that all molecules evaluated have ‘drug-like’ physicochemical properties and exclude problematic functional groups.  

Cyclica’s Ligand Design was applied using default parameters, allowing the optimization to proceed until convergence. The resulting process automatically defined a total of 106 ‘top molecules’ on the basis of proteome screening ranks. Among these top molecules, 35 ranked the corona virus protease compatibility higher than any human protein (~8000 present in the screen). A semi-manual curation process was applied to the 106 to prioritize molecules for submission. The first three were selected on the basis of having substructures with exact matches to hits from the XChem fragment screen. Next, we clustered the remaining top molecules using a multiple fingerprint approach and selected the 10 cluster exemplars for a total of 13 submissions. Any positive hits among cluster exemplars would merit subsequent investigation of the remaining cluster members.  

Note, For this submission Cyclica’s Ligand Design was used in its default state with no algorithmic customization or further optimizations to strictly enforce the presence of select fragments. We are open to further customizing this LD design process in subsequent design iterations, in order to incorporate the the expert insights of medicinal chemists involved in this project.","x0072,x0161,x0995",https://covid.postera.ai/covid/submissions/VIJ-CYC-1a381570,False,False,False,s_40____12853920____9982642,False,False,False,False,False,False,False,False,False,False,False,False,False,404.38500000000016,2.535800000000001,2,3,75.27,0,PASS,PASS,PASS,PASS,high halogen content (>3),Hetero_hetero,PASS,PASS,PASS
NC(=O)/C=C/CCC(O)c1ccc(/C=C/c2cc(O)cc(O)c2)cc1,VIT-UNK-026187e6-3,Vitoria,By eye,x0692,https://covid.postera.ai/covid/submissions/VIT-UNK-026187e6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,339.391,3.1233000000000013,4,4,103.78000000000002,0,PASS,stilbene,PASS,PASS,PASS,"Dye 25, vinyl michael acceptor1",PASS,phenylethene,PASS
NC(=O)/C=C/CCC(O)C1COC(Nc2cc(O)cc(O)c2)C(F)C1,VIT-UNK-525497ca-6,Vitoria,By eye,"x0692,x1382,x1425",https://covid.postera.ai/covid/submissions/VIT-UNK-525497ca,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,354.37800000000016,1.393,5,6,125.04000000000002,0,PASS,PASS,PASS,PASS,PASS,vinyl michael acceptor1,PASS,PASS,PASS
NC(=O)/C=C/CCC(O)C1CNC(Cc2cc(O)cc(O)c2)CC1CC1CCNC1,VIT-UNK-525497ca-7,Vitoria,By eye,"x0692,x1382,x1425",https://covid.postera.ai/covid/submissions/VIT-UNK-525497ca,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,417.5500000000001,1.4168000000000005,6,6,127.84000000000002,1,PASS,PASS,PASS,PASS,PASS,vinyl michael acceptor1,PASS,PASS,PASS
O=C1NC(=O)C(CCC(Cl)C(=O)N2CCN(Cc3cccc(F)c3)CC2)N1,VIT-UNK-cff011c0-1,Vitoria,By eye. Rectification of VIT-UNK-2a0.,x0692,https://covid.postera.ai/covid/submissions/VIT-UNK-cff011c0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,396.85000000000014,1.0654999999999994,2,4,81.75,0,secondary_halide_sulfate,hydantoin,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NC(=O)CCCC(Cl)C(=O)N1CCN(Cc2cccc(F)c2)CC1,VIT-UNK-cff011c0-2,Vitoria,By eye. Rectification of VIT-UNK-2a0.,x0692,https://covid.postera.ai/covid/submissions/VIT-UNK-cff011c0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,355.84100000000007,1.7328999999999992,1,3,66.64,0,secondary_halide_sulfate,PASS,PASS,PASS,PASS,Long aliphatic chain,PASS,PASS,PASS
O=C(CCl)Nc1nc2c(C(=O)NCCc3cccc(F)c3)cccc2s1,WAL-WAB-df110a02-1,"Walter Novak, Wabash College","This time I looked at both covalent and noncovalent hits, and I began with 1348 and used an amide bond to link to 0072 (but with a fluorine like 1382. I also created another derivative using 692 and 1334, they had a similar scaffold, but branched to two areas of the pocket.","x0072,x0692,x1334,x1348,x1382",https://covid.postera.ai/covid/submissions/WAL-WAB-df110a02,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,391.8550000000001,3.5852000000000017,2,4,71.09,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,aminothiazole,PASS
C=CC(=O)N1CCC(N(Cc2ccccc2C#N)C2CCC(O)CC2)CC1,WAR-XCH-72a8c209-10,"Warren Thompson, XChem - Diamond Light Source","1. Data combo of top 40 scoring docking compounds plus all covalent frags
2. BRICS algo to break down into synthetic frags (Size 8)
3. BRICS algo build frags
4. Filter rule of five
5. Filter using regression model trained on John's docking scores with predicted scores < 0.5 passing
6. Filter comparing to submission list (Dated 31032020)
7. Made some adjustments to make less toxic by adding derivatives of the chloroacetoamide compounds as shared in the forum","x1418,x1458,x1478,x1493",https://covid.postera.ai/covid/submissions/WAR-XCH-72a8c209,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,367.4930000000003,2.8407800000000014,1,4,67.57000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(CCl)N1CCCC(N(CC2CCCCC2)C2CCC(O)CC2)C1,WAR-XCH-72a8c209-5,"Warren Thompson, XChem - Diamond Light Source","1. Data combo of top 40 scoring docking compounds plus all covalent frags
2. BRICS algo to break down into synthetic frags (Size 8)
3. BRICS algo build frags
4. Filter rule of five
5. Filter using regression model trained on John's docking scores with predicted scores < 0.5 passing
6. Filter comparing to submission list (Dated 31032020)
7. Made some adjustments to make less toxic by adding derivatives of the chloroacetoamide compounds as shared in the forum","x1418,x1458,x1478,x1493",https://covid.postera.ai/covid/submissions/WAR-XCH-72a8c209,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,370.96500000000015,3.402000000000002,1,3,43.78,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
N#Cc1ccccc1CN(C1CCC(O)CC1)C1CCN(C(=O)CCl)CC1,WAR-XCH-72a8c209-6,"Warren Thompson, XChem - Diamond Light Source","1. Data combo of top 40 scoring docking compounds plus all covalent frags
2. BRICS algo to break down into synthetic frags (Size 8)
3. BRICS algo build frags
4. Filter rule of five
5. Filter using regression model trained on John's docking scores with predicted scores < 0.5 passing
6. Filter comparing to submission list (Dated 31032020)
7. Made some adjustments to make less toxic by adding derivatives of the chloroacetoamide compounds as shared in the forum","x1418,x1458,x1478,x1493",https://covid.postera.ai/covid/submissions/WAR-XCH-72a8c209,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,389.92700000000013,2.8935800000000014,1,4,67.57000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
C=CC(=O)N1CCCC(N(CC2CCCCC2)C2CCC(O)CC2)C1,WAR-XCH-72a8c209-9,"Warren Thompson, XChem - Diamond Light Source","1. Data combo of top 40 scoring docking compounds plus all covalent frags
2. BRICS algo to break down into synthetic frags (Size 8)
3. BRICS algo build frags
4. Filter rule of five
5. Filter using regression model trained on John's docking scores with predicted scores < 0.5 passing
6. Filter comparing to submission list (Dated 31032020)
7. Made some adjustments to make less toxic by adding derivatives of the chloroacetoamide compounds as shared in the forum","x1418,x1458,x1478,x1493",https://covid.postera.ai/covid/submissions/WAR-XCH-72a8c209,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,348.5310000000002,3.3492000000000024,1,3,43.78,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1ccc(S(=O)(=O)NC2CCN(C(=O)CCl)CC2)cc1,WAR-XCH-79d12f6e-4,"Warren Thompson, XChem - Diamond Light Source","1. Top 40 docking score compounds (John Chodera's docking - thanks!) and covalent fragments. 
2. BRICS algo to break into synthetic frags - exclude leaf nodes
3. Enumerate using BRICS algo
4. Filter using rule of 5
5. Filter using regression model trained on John's docking scores to ones that have lowest estimated binding energy
6. Filter by comparing to list of submitted compounds","x1478,x1493",https://covid.postera.ai/covid/submissions/WAR-XCH-79d12f6e,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,330.8370000000001,1.5031199999999998,1,3,66.48,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(CCl)N1CCN(C2(c3ccccc3)CCCCC2)CC1,WAR-XCH-79d12f6e-7,"Warren Thompson, XChem - Diamond Light Source","1. Top 40 docking score compounds (John Chodera's docking - thanks!) and covalent fragments. 
2. BRICS algo to break into synthetic frags - exclude leaf nodes
3. Enumerate using BRICS algo
4. Filter using rule of 5
5. Filter using regression model trained on John's docking scores to ones that have lowest estimated binding energy
6. Filter by comparing to list of submitted compounds","x1478,x1493",https://covid.postera.ai/covid/submissions/WAR-XCH-79d12f6e,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,320.8640000000002,3.229000000000002,0,2,23.550000000000004,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1ncc(C2(N3CCN(C(=O)CCl)CC3)CCCCC2)s1,WAR-XCH-79d12f6e-9,"Warren Thompson, XChem - Diamond Light Source","1. Top 40 docking score compounds (John Chodera's docking - thanks!) and covalent fragments. 
2. BRICS algo to break into synthetic frags - exclude leaf nodes
3. Enumerate using BRICS algo
4. Filter using rule of 5
5. Filter using regression model trained on John's docking scores to ones that have lowest estimated binding energy
6. Filter by comparing to list of submitted compounds","x1478,x1493",https://covid.postera.ai/covid/submissions/WAR-XCH-79d12f6e,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,341.90800000000013,2.993920000000001,0,4,36.44000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
