SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL,PostEra,ORDERED,MADE,ASSAYED
Cc1cccc(NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,WAR-XCH-b6889685-27,"Warren Thompson, XChem - Diamond Light Source",Part 2: This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b6889685,Z3076198092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,345.46800000000013,2.723320000000001,2,4,75.43,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
NS(=O)(=O)c1ccc(N2CCC(Nc3ccccc3)CC2)cc1,WAR-XCH-b6889685-29,"Warren Thompson, XChem - Diamond Light Source",Part 2: This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b6889685,Z3075781669,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,331.4410000000001,2.4149000000000003,2,4,75.43,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
Cc1ccccc1NC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b6889685-30,"Warren Thompson, XChem - Diamond Light Source",Part 2: This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b6889685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,345.46800000000013,2.723320000000001,2,4,75.43,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
NS(=O)(=O)c1ccc(N2CCSCC2)cc1,WAR-XCH-b72a1bbc-1,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3075619297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,258.36799999999994,0.8872,1,4,63.40000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
NS(=O)(=O)c1ccc(N2CCC(N3CCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-10,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3075633657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,323.4620000000001,1.7886999999999993,1,4,66.64,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
NS(=O)(=O)c1ccc(N2CCC(CO)CC2)cc1,WAR-XCH-b72a1bbc-14,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3075599001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,270.3539999999999,0.5426999999999997,2,4,83.63000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
NS(=O)(=O)c1ccc(N2CCC(c3ccncc3)CC2)cc1,WAR-XCH-b72a1bbc-15,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3076880033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,317.4140000000001,2.1130000000000004,1,4,76.29,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
NS(=O)(=O)c1ccc(N2CCC(c3ccsc3)CC2)cc1,WAR-XCH-b72a1bbc-16,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3076733213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,322.4550000000001,2.7795000000000014,1,4,63.40000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
NS(=O)(=O)c1ccc(N2CCC(CN3CCCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-20,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3075583038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,351.51600000000013,2.4264,1,4,66.64,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
COCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-23,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3076106732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,284.38100000000014,1.1968000000000003,1,4,72.63,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CCSCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-39,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z4027228808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,314.4760000000001,2.3035000000000005,1,4,63.4,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
Cc1ccncc1-c1ccc(S(N)(=O)=O)cc1,WAR-XCH-b72a1bbc-4,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,s_271570____11771154____11652286,False,False,s_271570____11771154____11652286,False,False,False,False,False,False,False,False,False,False,False,False,False,248.30700000000002,1.7044199999999998,1,3,73.05,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CC(C)N(C)CC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-48,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3075655616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,325.4780000000001,1.8906,1,4,66.64,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CCN(C)CC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-49,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3394588817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,311.45100000000014,1.5020999999999998,1,4,66.64,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
NS(=O)(=O)c1ccc(N2CCC(c3ccco3)CC2)cc1,WAR-XCH-b72a1bbc-7,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3077528599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,306.38700000000006,2.311000000000001,1,4,76.54,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
COC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-9,"Warren, XChem - Diamond Light Source",This design focused on exploring the chemical space constrained by the typical functional scaffolds found in the fragment hits.,"x0072,x0104,x0107,x0161,x0165",https://covid.postera.ai/covid/submissions/WAR-XCH-b72a1bbc,Z3075430846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,270.35400000000004,0.9492,1,4,72.63,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
N#Cc1cccc(NC(=O)Nc2cccnc2)c1,WAR-XCH-eb7b662f-1,"Warren, XChem - Diamond Light Source",Combining fragments X0305 and X0434 by eye,"x0305,x0434",https://covid.postera.ai/covid/submissions/WAR-XCH-eb7b662f,Z195739680,Z195739680,False,s_487____210243____768430,False,False,False,False,True,False,False,False,False,False,False,True,False,238.25000000000003,2.59728,2,3,77.81,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
N#Cc1cc(Cl)cc(NC(=O)Nc2cccnc2)c1,WAR-XCH-eb7b662f-2,"Warren, XChem - Diamond Light Source",Combining fragments X0305 and X0434 by eye,"x0305,x0434",https://covid.postera.ai/covid/submissions/WAR-XCH-eb7b662f,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,272.695,3.25068,2,3,77.81,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
Cc1cc(Cl)cc(NC(=O)Nc2cccnc2)c1,WAR-XCH-eb7b662f-5,"Warren, XChem - Diamond Light Source",Combining fragments X0305 and X0434 by eye,"x0305,x0434",https://covid.postera.ai/covid/submissions/WAR-XCH-eb7b662f,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,261.71200000000005,3.687420000000001,2,2,54.02,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
